iso3,year,indicator_code,variable,value
ATG,2005,VC.BTL.DETH,battle_related_deaths,
ATG,2006,VC.BTL.DETH,battle_related_deaths,
ATG,2007,VC.BTL.DETH,battle_related_deaths,
ATG,2008,VC.BTL.DETH,battle_related_deaths,
ATG,2009,VC.BTL.DETH,battle_related_deaths,
ATG,2010,VC.BTL.DETH,battle_related_deaths,
ATG,2011,VC.BTL.DETH,battle_related_deaths,
ATG,2012,VC.BTL.DETH,battle_related_deaths,
ATG,2013,VC.BTL.DETH,battle_related_deaths,
ATG,2014,VC.BTL.DETH,battle_related_deaths,
ATG,2015,VC.BTL.DETH,battle_related_deaths,
ATG,2016,VC.BTL.DETH,battle_related_deaths,
ATG,2017,VC.BTL.DETH,battle_related_deaths,
ATG,2018,VC.BTL.DETH,battle_related_deaths,
ATG,2019,VC.BTL.DETH,battle_related_deaths,
ATG,2020,VC.BTL.DETH,battle_related_deaths,
ATG,2021,VC.BTL.DETH,battle_related_deaths,
ATG,2022,VC.BTL.DETH,battle_related_deaths,
ATG,2023,VC.BTL.DETH,battle_related_deaths,
ATG,2024,VC.BTL.DETH,battle_related_deaths,
AUS,2000,VC.BTL.DETH,battle_related_deaths,
AUS,2001,VC.BTL.DETH,battle_related_deaths,
AUS,2002,VC.BTL.DETH,battle_related_deaths,
AUS,2003,VC.BTL.DETH,battle_related_deaths,
AUS,2004,VC.BTL.DETH,battle_related_deaths,
AUS,2005,VC.BTL.DETH,battle_related_deaths,
AUS,2006,VC.BTL.DETH,battle_related_deaths,
AUS,2007,VC.BTL.DETH,battle_related_deaths,
AUS,2008,VC.BTL.DETH,battle_related_deaths,
AUS,2009,VC.BTL.DETH,battle_related_deaths,
AUS,2010,VC.BTL.DETH,battle_related_deaths,
AUS,2011,VC.BTL.DETH,battle_related_deaths,
AUS,2012,VC.BTL.DETH,battle_related_deaths,
AUS,2013,VC.BTL.DETH,battle_related_deaths,
AUS,2014,VC.BTL.DETH,battle_related_deaths,
AUS,2015,VC.BTL.DETH,battle_related_deaths,
AUS,2016,VC.BTL.DETH,battle_related_deaths,
AUS,2017,VC.BTL.DETH,battle_related_deaths,
AUS,2018,VC.BTL.DETH,battle_related_deaths,1.0
AUS,2019,VC.BTL.DETH,battle_related_deaths,
AUS,2020,VC.BTL.DETH,battle_related_deaths,
AUS,2021,VC.BTL.DETH,battle_related_deaths,
AUS,2022,VC.BTL.DETH,battle_related_deaths,
AUS,2023,VC.BTL.DETH,battle_related_deaths,
AUS,2024,VC.BTL.DETH,battle_related_deaths,
AUT,2000,VC.BTL.DETH,battle_related_deaths,
AUT,2001,VC.BTL.DETH,battle_related_deaths,
AUT,2002,VC.BTL.DETH,battle_related_deaths,
AUT,2003,VC.BTL.DETH,battle_related_deaths,
AUT,2004,VC.BTL.DETH,battle_related_deaths,
AUT,2005,VC.BTL.DETH,battle_related_deaths,
AUT,2006,VC.BTL.DETH,battle_related_deaths,
AUT,2007,VC.BTL.DETH,battle_related_deaths,
AUT,2008,VC.BTL.DETH,battle_related_deaths,
AUT,2009,VC.BTL.DETH,battle_related_deaths,
AUT,2010,VC.BTL.DETH,battle_related_deaths,
AUT,2011,VC.BTL.DETH,battle_related_deaths,
AUT,2012,VC.BTL.DETH,battle_related_deaths,
AUT,2013,VC.BTL.DETH,battle_related_deaths,
AUT,2014,VC.BTL.DETH,battle_related_deaths,
AUT,2015,VC.BTL.DETH,battle_related_deaths,
AUT,2016,VC.BTL.DETH,battle_related_deaths,
AUT,2017,VC.BTL.DETH,battle_related_deaths,
AUT,2018,VC.BTL.DETH,battle_related_deaths,
AUT,2019,VC.BTL.DETH,battle_related_deaths,
AUT,2020,VC.BTL.DETH,battle_related_deaths,
AUT,2021,VC.BTL.DETH,battle_related_deaths,
AUT,2022,VC.BTL.DETH,battle_related_deaths,
AUT,2023,VC.BTL.DETH,battle_related_deaths,
AUT,2024,VC.BTL.DETH,battle_related_deaths,
AZE,2000,VC.BTL.DETH,battle_related_deaths,
AZE,2001,VC.BTL.DETH,battle_related_deaths,
AZE,2002,VC.BTL.DETH,battle_related_deaths,
AZE,2003,VC.BTL.DETH,battle_related_deaths,
AZE,2004,VC.BTL.DETH,battle_related_deaths,
AZE,2005,VC.BTL.DETH,battle_related_deaths,24.0
AZE,2006,VC.BTL.DETH,battle_related_deaths,
AZE,2007,VC.BTL.DETH,battle_related_deaths,
AZE,2008,VC.BTL.DETH,battle_related_deaths,30.0
AZE,2009,VC.BTL.DETH,battle_related_deaths,
AZE,2010,VC.BTL.DETH,battle_related_deaths,
AZE,2011,VC.BTL.DETH,battle_related_deaths,
AZE,2012,VC.BTL.DETH,battle_related_deaths,16.0
AZE,2013,VC.BTL.DETH,battle_related_deaths,
AZE,2014,VC.BTL.DETH,battle_related_deaths,46.0
AZE,2015,VC.BTL.DETH,battle_related_deaths,63.0
AZE,2016,VC.BTL.DETH,battle_related_deaths,137.0
AZE,2017,VC.BTL.DETH,battle_related_deaths,36.0
AZE,2018,VC.BTL.DETH,battle_related_deaths,
AZE,2019,VC.BTL.DETH,battle_related_deaths,
AZE,2020,VC.BTL.DETH,battle_related_deaths,7636.0
AZE,2021,VC.BTL.DETH,battle_related_deaths,30.0
AZE,2022,VC.BTL.DETH,battle_related_deaths,154.0
AZE,2023,VC.BTL.DETH,battle_related_deaths,442.0
AZE,2024,VC.BTL.DETH,battle_related_deaths,
BDI,2000,VC.BTL.DETH,battle_related_deaths,1529.0
BDI,2001,VC.BTL.DETH,battle_related_deaths,1231.0
BDI,2002,VC.BTL.DETH,battle_related_deaths,1349.0
BDI,2003,VC.BTL.DETH,battle_related_deaths,912.0
BDI,2004,VC.BTL.DETH,battle_related_deaths,433.0
BDI,2005,VC.BTL.DETH,battle_related_deaths,298.0
BDI,2006,VC.BTL.DETH,battle_related_deaths,141.0
BDI,2007,VC.BTL.DETH,battle_related_deaths,
BDI,2008,VC.BTL.DETH,battle_related_deaths,226.0
BDI,2009,VC.BTL.DETH,battle_related_deaths,
BDI,2010,VC.BTL.DETH,battle_related_deaths,
BDI,2011,VC.BTL.DETH,battle_related_deaths,
BDI,2012,VC.BTL.DETH,battle_related_deaths,
BDI,2013,VC.BTL.DETH,battle_related_deaths,
BDI,2014,VC.BTL.DETH,battle_related_deaths,56.0
BDI,2015,VC.BTL.DETH,battle_related_deaths,185.0
BDI,2016,VC.BTL.DETH,battle_related_deaths,
BDI,2017,VC.BTL.DETH,battle_related_deaths,
BDI,2018,VC.BTL.DETH,battle_related_deaths,
BDI,2019,VC.BTL.DETH,battle_related_deaths,16.0
BDI,2020,VC.BTL.DETH,battle_related_deaths,63.0
BDI,2021,VC.BTL.DETH,battle_related_deaths,24.0
BDI,2022,VC.BTL.DETH,battle_related_deaths,
BDI,2023,VC.BTL.DETH,battle_related_deaths,86.0
BDI,2024,VC.BTL.DETH,battle_related_deaths,19.0
BEL,2000,VC.BTL.DETH,battle_related_deaths,
BEL,2001,VC.BTL.DETH,battle_related_deaths,
BEL,2002,VC.BTL.DETH,battle_related_deaths,
BEL,2003,VC.BTL.DETH,battle_related_deaths,
BEL,2004,VC.BTL.DETH,battle_related_deaths,
BEL,2005,VC.BTL.DETH,battle_related_deaths,
BEL,2006,VC.BTL.DETH,battle_related_deaths,
BEL,2007,VC.BTL.DETH,battle_related_deaths,
BEL,2008,VC.BTL.DETH,battle_related_deaths,
BEL,2009,VC.BTL.DETH,battle_related_deaths,
BEL,2010,VC.BTL.DETH,battle_related_deaths,
BEL,2011,VC.BTL.DETH,battle_related_deaths,
BEL,2012,VC.BTL.DETH,battle_related_deaths,
BEL,2013,VC.BTL.DETH,battle_related_deaths,
BEL,2014,VC.BTL.DETH,battle_related_deaths,
BEL,2015,VC.BTL.DETH,battle_related_deaths,
BEL,2016,VC.BTL.DETH,battle_related_deaths,2.0
BEL,2017,VC.BTL.DETH,battle_related_deaths,
BEL,2018,VC.BTL.DETH,battle_related_deaths,3.0
BEL,2019,VC.BTL.DETH,battle_related_deaths,
BEL,2020,VC.BTL.DETH,battle_related_deaths,
BEL,2021,VC.BTL.DETH,battle_related_deaths,
BEL,2022,VC.BTL.DETH,battle_related_deaths,
BEL,2023,VC.BTL.DETH,battle_related_deaths,
BEL,2024,VC.BTL.DETH,battle_related_deaths,
BEN,2000,VC.BTL.DETH,battle_related_deaths,
BEN,2001,VC.BTL.DETH,battle_related_deaths,
BEN,2002,VC.BTL.DETH,battle_related_deaths,
BEN,2003,VC.BTL.DETH,battle_related_deaths,
BEN,2004,VC.BTL.DETH,battle_related_deaths,
BEN,2005,VC.BTL.DETH,battle_related_deaths,
BEN,2006,VC.BTL.DETH,battle_related_deaths,
BEN,2007,VC.BTL.DETH,battle_related_deaths,
BEN,2008,VC.BTL.DETH,battle_related_deaths,
BEN,2009,VC.BTL.DETH,battle_related_deaths,
BEN,2010,VC.BTL.DETH,battle_related_deaths,
BEN,2011,VC.BTL.DETH,battle_related_deaths,
BEN,2012,VC.BTL.DETH,battle_related_deaths,
BEN,2013,VC.BTL.DETH,battle_related_deaths,
BEN,2014,VC.BTL.DETH,battle_related_deaths,
BEN,2015,VC.BTL.DETH,battle_related_deaths,
BEN,2016,VC.BTL.DETH,battle_related_deaths,
BEN,2017,VC.BTL.DETH,battle_related_deaths,
BEN,2018,VC.BTL.DETH,battle_related_deaths,
BEN,2019,VC.BTL.DETH,battle_related_deaths,
BEN,2020,VC.BTL.DETH,battle_related_deaths,
BEN,2021,VC.BTL.DETH,battle_related_deaths,
BEN,2022,VC.BTL.DETH,battle_related_deaths,30.0
BEN,2023,VC.BTL.DETH,battle_related_deaths,28.0
BEN,2024,VC.BTL.DETH,battle_related_deaths,77.0
BFA,2000,VC.BTL.DETH,battle_related_deaths,
BFA,2001,VC.BTL.DETH,battle_related_deaths,
BFA,2002,VC.BTL.DETH,battle_related_deaths,
BFA,2003,VC.BTL.DETH,battle_related_deaths,
BFA,2004,VC.BTL.DETH,battle_related_deaths,
BFA,2005,VC.BTL.DETH,battle_related_deaths,
BFA,2006,VC.BTL.DETH,battle_related_deaths,
BFA,2007,VC.BTL.DETH,battle_related_deaths,
BFA,2008,VC.BTL.DETH,battle_related_deaths,
BFA,2009,VC.BTL.DETH,battle_related_deaths,
BFA,2010,VC.BTL.DETH,battle_related_deaths,
BFA,2011,VC.BTL.DETH,battle_related_deaths,
BFA,2012,VC.BTL.DETH,battle_related_deaths,
BFA,2013,VC.BTL.DETH,battle_related_deaths,
BFA,2014,VC.BTL.DETH,battle_related_deaths,
BFA,2015,VC.BTL.DETH,battle_related_deaths,
BFA,2016,VC.BTL.DETH,battle_related_deaths,
BFA,2017,VC.BTL.DETH,battle_related_deaths,
BFA,2018,VC.BTL.DETH,battle_related_deaths,79.0
BFA,2019,VC.BTL.DETH,battle_related_deaths,349.0
BFA,2020,VC.BTL.DETH,battle_related_deaths,512.0
BFA,2021,VC.BTL.DETH,battle_related_deaths,991.0
BFA,2022,VC.BTL.DETH,battle_related_deaths,2093.0
BFA,2023,VC.BTL.DETH,battle_related_deaths,4608.0
BFA,2024,VC.BTL.DETH,battle_related_deaths,2199.0
BGD,2000,VC.BTL.DETH,battle_related_deaths,
BGD,2001,VC.BTL.DETH,battle_related_deaths,
BGD,2002,VC.BTL.DETH,battle_related_deaths,
BGD,2003,VC.BTL.DETH,battle_related_deaths,
BGD,2004,VC.BTL.DETH,battle_related_deaths,
BGD,2005,VC.BTL.DETH,battle_related_deaths,62.0
BGD,2006,VC.BTL.DETH,battle_related_deaths,57.0
BGD,2007,VC.BTL.DETH,battle_related_deaths,
BGD,2008,VC.BTL.DETH,battle_related_deaths,
BGD,2009,VC.BTL.DETH,battle_related_deaths,
BGD,2010,VC.BTL.DETH,battle_related_deaths,
BGD,2011,VC.BTL.DETH,battle_related_deaths,
BGD,2012,VC.BTL.DETH,battle_related_deaths,
BGD,2013,VC.BTL.DETH,battle_related_deaths,
BGD,2014,VC.BTL.DETH,battle_related_deaths,
BGD,2015,VC.BTL.DETH,battle_related_deaths,
BGD,2016,VC.BTL.DETH,battle_related_deaths,41.0
BGD,2017,VC.BTL.DETH,battle_related_deaths,47.0
