iso3,year,indicator_code,variable,value
ABW,2009,G_X_G01_GDP_PT,government_expenditure_pct_gdp,26.8877847391
ABW,2009,GGR_G01_GDP_PT,government_revenue_pct_gdp,24.256651142238
ABW,2009,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,-0.08399469296413
ABW,2010,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,-3.4867377037796
ABW,2010,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,54.662347089065
ABW,2010,G_X_G01_GDP_PT,government_expenditure_pct_gdp,30.443410429425
ABW,2010,GGR_G01_GDP_PT,government_revenue_pct_gdp,26.956672725646
ABW,2010,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,-0.59749521430056
ABW,2011,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,-6.4289337599814
ABW,2011,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,59.346710828983
ABW,2011,G_X_G01_GDP_PT,government_expenditure_pct_gdp,27.199289270883
ABW,2011,GGR_G01_GDP_PT,government_revenue_pct_gdp,20.770355510902
ABW,2011,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,-3.5182352320148
ABW,2012,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,-8.9549248134515
ABW,2012,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,65.533055523097
ABW,2012,G_X_G01_GDP_PT,government_expenditure_pct_gdp,30.761192107276
ABW,2012,GGR_G01_GDP_PT,government_revenue_pct_gdp,21.806267293825
ABW,2012,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,-5.7378168055655
ABW,2013,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,-6.0476966802855
ABW,2013,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,70.03191516736
ABW,2013,G_X_G01_GDP_PT,government_expenditure_pct_gdp,29.454105538729
ABW,2013,GGR_G01_GDP_PT,government_revenue_pct_gdp,23.406408858443
ABW,2013,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,-2.6787630402348
ABW,2014,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,-7.4585335188992
ABW,2014,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,77.709160964704
ABW,2014,G_X_G01_GDP_PT,government_expenditure_pct_gdp,29.834134075597
ABW,2014,GGR_G01_GDP_PT,government_revenue_pct_gdp,22.375600556698
ABW,2014,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,-3.7032439640267
ABW,2015,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,-1.475285585978
ABW,2015,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,74.176902737029
ABW,2015,G_X_G01_GDP_PT,government_expenditure_pct_gdp,25.373282785505
ABW,2015,GGR_G01_GDP_PT,government_revenue_pct_gdp,23.897997199527
ABW,2015,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,2.3011747968759
ABW,2016,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,-1.4549773136566
ABW,2016,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,75.387379618505
ABW,2016,G_X_G01_GDP_PT,government_expenditure_pct_gdp,25.11903839748
ABW,2016,GGR_G01_GDP_PT,government_revenue_pct_gdp,23.664061083824
ABW,2016,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,2.625293629629
ABW,2017,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,-2.5870200883514
ABW,2017,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,75.825042464023
ABW,2017,G_X_G01_GDP_PT,government_expenditure_pct_gdp,24.558309224294
ABW,2017,GGR_G01_GDP_PT,government_revenue_pct_gdp,21.971289135942
ABW,2017,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,1.4383620592204
ABW,2018,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,-2.641023441531
ABW,2018,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,73.309580591542
ABW,2018,G_X_G01_GDP_PT,government_expenditure_pct_gdp,24.862736548887
ABW,2018,GGR_G01_GDP_PT,government_revenue_pct_gdp,22.221713107356
ABW,2018,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,1.1317368408511
ABW,2019,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,-0.24613198018182
ABW,2019,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,72.096507139352
ABW,2019,G_X_G01_GDP_PT,government_expenditure_pct_gdp,24.035882219395
ABW,2019,GGR_G01_GDP_PT,government_revenue_pct_gdp,23.789750239214
ABW,2019,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,3.5886705221302
ABW,2020,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,-16.804759334424
ABW,2020,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,116.3155151738
ABW,2020,G_X_G01_GDP_PT,government_expenditure_pct_gdp,41.661127382997
ABW,2020,GGR_G01_GDP_PT,government_revenue_pct_gdp,24.856368048573
ABW,2020,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,-11.505708969131
ABW,2021,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,-9.8676263910705
ABW,2021,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,109.67142039412
ABW,2021,G_X_G01_GDP_PT,government_expenditure_pct_gdp,31.08547522543
ABW,2021,GGR_G01_GDP_PT,government_revenue_pct_gdp,21.217848834359
ABW,2021,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,-5.1605298046083
ABW,2022,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,-0.49590541846008
ABW,2022,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,96.0598235407
ABW,2022,G_X_G01_GDP_PT,government_expenditure_pct_gdp,23.117927884397
ABW,2022,GGR_G01_GDP_PT,government_revenue_pct_gdp,22.622022465937
ABW,2022,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,3.6267865084714
ABW,2023,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,3.0039065603242
ABW,2023,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,80.279675900291
ABW,2023,G_X_G01_GDP_PT,government_expenditure_pct_gdp,21.817928573048
ABW,2023,GGR_G01_GDP_PT,government_revenue_pct_gdp,24.821835133372
ABW,2023,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,6.8171129975588
ABW,2024,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,3.687400429599
ABW,2024,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,68.646247868505
ABW,2024,G_X_G01_GDP_PT,government_expenditure_pct_gdp,20.766632993707
ABW,2024,GGR_G01_GDP_PT,government_revenue_pct_gdp,24.454033423306
ABW,2024,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,7.7434856887747
ABW,2025,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,1.8623962738114
ABW,2025,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,63.601031434204
ABW,2025,G_X_G01_GDP_PT,government_expenditure_pct_gdp,21.809482678968
ABW,2025,GGR_G01_GDP_PT,government_revenue_pct_gdp,23.671878952779
ABW,2025,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,5.5786310961738
ABW,2026,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,1.8652549051486
ABW,2026,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,60.261055481087
ABW,2026,G_X_G01_GDP_PT,government_expenditure_pct_gdp,21.401374772374
ABW,2026,GGR_G01_GDP_PT,government_revenue_pct_gdp,23.266629677522
ABW,2026,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,5.3629467667769
ABW,2027,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,1.0637728900227
ABW,2027,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,57.484381825827
ABW,2027,G_X_G01_GDP_PT,government_expenditure_pct_gdp,22.108051204173
ABW,2027,GGR_G01_GDP_PT,government_revenue_pct_gdp,23.171824094196
ABW,2027,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,4.5543799170664
ABW,2028,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,1.0640546837415
ABW,2028,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,54.987972023285
ABW,2028,G_X_G01_GDP_PT,government_expenditure_pct_gdp,22.110349100989
ABW,2028,GGR_G01_GDP_PT,government_revenue_pct_gdp,23.174403784731
ABW,2028,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,4.5569596077204
ABW,2029,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,1.0626178064915
ABW,2029,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,52.583339938984
ABW,2029,G_X_G01_GDP_PT,government_expenditure_pct_gdp,21.967827238029
ABW,2029,GGR_G01_GDP_PT,government_revenue_pct_gdp,23.030445044521
ABW,2029,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,4.4130008675542
ABW,2030,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,1.0621547526554
ABW,2030,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,50.261534124379
ABW,2030,G_X_G01_GDP_PT,government_expenditure_pct_gdp,21.76895997758
ABW,2030,GGR_G01_GDP_PT,government_revenue_pct_gdp,22.831114730235
ABW,2030,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,4.2136705533867
ABW,2031,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,1.0867509959504
ABW,2031,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,48.028164092245
ABW,2031,G_X_G01_GDP_PT,government_expenditure_pct_gdp,21.825817531188
ABW,2031,GGR_G01_GDP_PT,government_revenue_pct_gdp,22.912568527138
ABW,2031,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,3.9190996265915
AFG,2002,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,-0.098458076282863
AFG,2002,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,345.97747895956
AFG,2002,G_X_G01_GDP_PT,government_expenditure_pct_gdp,6.9430845247834
AFG,2002,GGR_G01_GDP_PT,government_revenue_pct_gdp,6.8446264485005
AFG,2003,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,-2.1016692363811
AFG,2003,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,270.6023636734
AFG,2003,G_X_G01_GDP_PT,government_expenditure_pct_gdp,11.92749833702
AFG,2003,GGR_G01_GDP_PT,government_revenue_pct_gdp,9.8258291006387
AFG,2004,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,-2.3928382547512
AFG,2004,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,244.96669067826
AFG,2004,G_X_G01_GDP_PT,government_expenditure_pct_gdp,15.068713295183
AFG,2004,GGR_G01_GDP_PT,government_revenue_pct_gdp,12.675875040431
AFG,2004,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,-2.3928382547512
AFG,2005,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,-0.91710741463535
AFG,2005,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,206.35600651512
AFG,2005,G_X_G01_GDP_PT,government_expenditure_pct_gdp,15.65058431988
AFG,2005,GGR_G01_GDP_PT,government_revenue_pct_gdp,14.733476905245
AFG,2005,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,-0.86960973711472
AFG,2006,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,0.6836957651736
AFG,2006,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,22.984643500368
AFG,2006,G_X_G01_GDP_PT,government_expenditure_pct_gdp,18.262215891845
AFG,2006,GGR_G01_GDP_PT,government_revenue_pct_gdp,18.945911657019
AFG,2006,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,0.72409082000207
AFG,2007,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,-2.4617193884027
AFG,2007,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,20.136631360177
AFG,2007,G_X_G01_GDP_PT,government_expenditure_pct_gdp,21.447510514109
AFG,2007,GGR_G01_GDP_PT,government_revenue_pct_gdp,18.985791125706
AFG,2007,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,-2.4312386064877
AFG,2008,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,-3.8635937917984
AFG,2008,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,19.057075724746
AFG,2008,G_X_G01_GDP_PT,government_expenditure_pct_gdp,20.899372735079
AFG,2008,GGR_G01_GDP_PT,government_revenue_pct_gdp,17.035778943281
AFG,2008,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,-3.8452136534256
AFG,2009,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,-1.7605920902097
AFG,2009,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,16.24726136634
AFG,2009,G_X_G01_GDP_PT,government_expenditure_pct_gdp,21.151136465013
AFG,2009,GGR_G01_GDP_PT,government_revenue_pct_gdp,19.390544374803
AFG,2009,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,-1.7420861053486
AFG,2010,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,0.93334362549538
AFG,2010,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,7.6969493197459
